Id,shopname,shopsite,abstract,shoptype,score_all,qualification,foundtime,addr,tel,contactinfo,opentime
919,同济欧菲施装饰设计,,,,,,,控江路1688弄19楼(近新华医院),021-68750971,,9：00-17：00
229,同继匠心设计,,,,,,,凯旋路166号凯旋坊6幢4楼(近龙之梦商场),021-52727225&nbsp;52728557,,周一至周六 9：00~17：30年终无休，周日和晚上来店资询可先电话预约
233,同学之家SOHO装饰,,,,,,,中泾路18弄1号502室(新潮路中泾路),021-62520029,,
502,统浩装饰设计,,,,,,,妙境路29号(华夏东路妙境路),021-58903303,,
437,统赫装潢,,,,,,,惠南镇文良街82号(近南汇文化中心),021-58010147,,09：00--21：00
792,涂亮装饰设计,,,,,,,汶水路480号(近原平路),021-56503181,,
929,拓新装潢,,,,,,,开鲁路206号,13501901878,,9-6点，无休假
264,万家涂料装饰,,,,,,,天山西路245号(近中环路),021-66505780,,
774,万家装修,,,,,,,共和新路4326号,021-56436187,,
268,王牌设计,,,,,,,延安西路1118号长峰大厦406室(近番愚路),,,
124,网音声学,,,,,,,钦州路100号,021-64360752,,家庭声学设计，录音棚。家庭影院声学设计
387,微图图片库,,,,,,,祖冲之路1505弄100号4007室(近张江路),021-50790533,,24小时网站服务，www.microfotos.com
520,韦奥纱窗,,,,,,,康桥工业园区(近康桥东路),021-68095594&nbsp;68095473,,
187,维伦丝,,,,,,,漕溪北路18号实业大厦20B座(近徐家汇),021-64271929,,
730,纬易水木印象,,,,,,,白兰路137号B座1901室(近曹杨路),,,9.30-18.30
175,卫栋装潢,,,,,,,漕宝路190号华林大楼5楼(漕宝路虹莘路),,,
377,窝屋家装潢,,,,,,,上南路1489号(近成山路),,,
603,我要装潢网,,,,,,,新闸路218号801室(近黄河路),021-33060083&nbsp;53750869,,9:00 - 17:30
409,五代十国空间设计,,,,,,,年家浜路437号万达广场(近沪南公路),,,
748,五间堂装饰,,,,,,,真北路8991号楼106室,021-61526994,,
232,五堂宅修(安化路店),,,,,,,安化路419号(近定西路),021-32519925&nbsp;4008805010,,8:30~18:00
257,五堂宅修(长宁店),,,,,,,武夷路419号(近凯旋路),021-61846818,,8:00——18:00
331,五堂宅修(杨南路店),,,,,,,杨南路651号(近上南路),021-68323166,,地铁八号线杨思路站，地铁六号线上南路站
303,伍玛设计,,,,,,,武定路555号320室(近西康路),021-32517202,,9:30--18:00
470,喜景建筑装潢,,,,,,,金湘路333号爱力诚大厦15楼(金港路金湘路),021-51093033,,8：30~18:00
601,现代美术空间,,,,,,,南京东路66号(近四川中路),,,
186,萧荷设计,http://www.xiaohedesign.com/,,,,,,华石路58号A座4楼(近漕溪路),13816511871,,
5,小李柜台,,,,,,,永年路(近肇周路),021-53016320,,8:00-20:00
84,小叶设计,,,,,,,漕溪北路38号实业公寓25楼F座(近虹桥路),,,
672,晓月装潢,,,,,,,真光路1760号(近铜川路),021-52763893,,早8:00晚20:00
160,协诚门窗装潢部,,,,,,,罗城路651弄30号,,,
117,馨慧装潢,,,,,,2013,上海市徐汇区宜山路515号1号20层E-F座,021-64396792,,9：00--18：00
10,馨泰装饰,,,,,,2006,金陵东路569号汇通大厦19楼05室(近西藏南路),021-63865826,,
744,鑫城装饰,,,,,,,白兰路137弄1号绿洲广场A座1407室,021-62605752,,
763,旭益设计装潢工程,,,,,,,原平路280号(晋城路原平路),021-56053687,,
930,轩坊装潢,,,,,,,黄兴路1643号,,,
738,渲彩装饰,,,,,,,曹杨路505号尚城国际7楼,021-32516681,,
157,渲雅室内装潢设计,,,,,,,古宜路99号303室(近宜山路),13564115577,,10:00——21:00
79,雅丰建筑设计,,,,,,,钦州路785弄(华石路钦州路),,,
775,雅仕居装饰,,,,,,,共和新路3088弄祥腾财富广场9号楼11楼(近中环路),021-66300378&nbsp;66300379,,
241,亚星装饰设计,,,,,,,泉口路185号(近剑河路),13120681656,,10: 00 -- 18: 00
657,扬州装潢,,,,,,,延长西路宜川一村144号(近洛川路),13248253565,,全天24小时营业
511,扬州装修,,,,,,,成丰路1号(近华夏三路),13817031640,,全天
646,杨帆室内装饰设计(怒江北路店),,,,,,,怒江北路232号(近大渡河路),021-52139843,,上午9:00-下午6：00（周末不休）
927,洋灵装潢设计,http://shxlzs.cn.zhongsou.net/,,,,,,,中国 上海 上海市嘉定区 祁连山南路1515号,,每天的正常工作日
539,也美装潢,,,,,,,周浦镇康沈路1758弄,021-20921088,,早上8：00到晚上5：00
739,葉尊装饰,,,,,,,真北路988号金沙谷创意园4号楼112-113室,021-61313325,,
420,一轩装潢,,,,,,,上南路2779号211室(近德州路),021-58326799,,
555,友趣装潢(东方路店),,,,,,,东方路1381号蓝村大厦6楼C座(近蓝村路),021-50435955,,
614,友趣装潢(普陀店),,,,,,,白兰路137号绿洲广场B座1210室(近中山北路),021-62442178&nbsp;62442179,,9:00-18:00
877,友趣装潢(杨浦店),http://www.youqu.com.cn,,,,,,营口路578号海尚杰座9楼J座(近佳木斯路),021-65342605&nbsp;65342606,,9:00-18:00
700,于勤室内设计事务所,,,,,,,中山北路3856弄中环大厦2号712室(近宁夏路),021-52681995,,
156,宇安工作室,,,,,,,桂林路100号上海师范大学内(近钦州南路),13501651096,,43、166、224、703b、712、732、763、764、830、909、946、上嘉线、上朱线
701,羽曦装饰,,,,,,,真北路3588号B219室(近古浪路),18221822385&nbsp;13124849770,,9：00-5：00
492,玉祥装潢,,,,,,,三鲁公鲁918弄58号108室R座,13331873090,,上午7点到晚上8点
900,誉欣装潢,,,,,,,政立路653号,,,
417,元禹建筑装饰设计,,,,,,,向城路15号锦城大厦13楼D座,,,
125,圆园设计装潢,,,,,,,漕宝路36号和诚商务楼201-202室(漕溪路口),021-64847306&nbsp;64836583,,
547,缘浦设计,,,,,,,横桥路238号(近万达广场),021-68123006&nbsp;20960511,,上午8:30---晚上8:30
165,韵鼎建筑装饰,,上海韵鼎建筑装饰工程有限公司是一家集室内设计、预算、施工、材料于一体的专业化装饰公司。公司从事装饰装修行业多年，有着创新的设计、合理的报价，公司拥有一批稳定的江苏施工队伍和资深设计师，确保施工绿色环保，安全文明。 ,装修/设计,,,2003,龙吴路1500号B205室(近别克旗舰店),021-54355582,,早上8:00到晚上20:00
487,韵居装饰,,,,,,2007,东方路1363号海富花园5号楼18D(近蓝村路地铁站),021-58755928-1,,周一至周五9:30-17:30
773,蕴杰装饰工程设计(南山路店),,,,,,,南山路100号501室,,,
错16,泽田墙衣,,装修材料,,,,,打浦路350号3楼(近瞿溪路),021-63018579,,
907,展胜装潢,,,,,,,河间路1433号(近爱国路),,,
783,展兴装潢,,,,,,,共和新路3351号210-212室(近一号线汶水路站),,,
172,占庭建筑装饰,,"专业从事室内外设计装饰装潢企业,公司始终坚持“信誉为本、质量第一、服务至上”的宗旨,为广大消费者提供优质服务。",装修/设计,,,,龙漕路1弄7号(近漕宝路地铁站),021-54485860,,上午9:30~下午6:00
896,照虎装潢,,,,,,,国定路59号(近黄兴路),021-55061100,,
592,正成装潢,,,,,,,绿林路353号,,,
766,正茂写真广告,,,,,,,中兴路289号(近东宝兴路),021-56323862,,
718,中杰装饰设计,,,,,,2002,中山北路2299号2楼271室(近岚皋路),021-52855291&nbsp;32563881,,9:00-18:00
370,中尚装饰(杨高中路店),,中尚坚持“立足中国，开拓海外”的国际化发展战略，目前在中国拥有数十家分公司，服务网络遍布全国。全国中尚有100多位优秀设计师服务于全国各地高品位、高要求、高标准的客户。,设计,,,,杨高中路750弄金杨新村18号(近金桥路),021-60640178,,
错435,周六日9:30~5:30,,,,,,,,,浦东新区,
错567,专业桑拿会所泳池设计装修,,,,,,,浦三路1515号同福易家丽建材商城西区418室(近板泉路),021-50102312,,9:00-17:30
错838,咨询热线:400-881-5168,,,,,,,5,,闸北区,
904,尊宾国际装饰设计,,上海尊宾国际设计装饰是一家专业从事 写字楼、厂房、商业店铺、酒店会所、中高档公寓别墅等、空间装饰设计与施工一体的专业化装潢企业。,装修/设计,,,,营口路578号海尚杰座1号楼5楼5M室(近佳木斯路),021-61436975,,周一至周六
